X,Y,Z,SDF_Value
16,22,1,2.1467993
16,22,2,2.5052447
16,22,3,2.063445
16,22,4,2.2305026
16,22,5,1.9707922
16,22,6,2.2677453
16,22,7,1.8837371
16,22,8,2.1275816
16,22,9,1.8747045
16,22,10,2.1712966
16,22,11,1.9553947
16,22,12,2.164624
16,22,13,2.0547562
16,22,14,2.4763622
16,22,15,2.2799313
16,22,16,2.399815
16,22,17,2.234619
16,22,18,2.7174256
16,22,19,2.4804397
16,22,20,2.712862
16,22,21,2.588859
16,22,22,3.1812127
16,22,23,2.9231043
16,22,24,3.112973
16,22,25,3.2605712
16,22,26,3.3707128
16,22,27,3.5111113
16,22,28,3.5863252
16,22,29,3.8787377
16,22,30,3.8589275
16,22,31,4.080659
16,23,0,2.558072
16,23,1,2.5183275
16,23,2,2.3847435
16,23,3,2.231195
16,23,4,2.307209
16,23,5,2.3334913
16,23,6,2.1185303
16,23,7,2.128378
16,23,8,1.9044685
16,23,9,2.2317169
16,23,10,1.8589551
16,23,11,2.2120664
16,23,12,2.107386
16,23,13,2.47718
16,23,14,2.1010597
16,23,15,2.6179304
16,23,16,2.2143364
16,23,17,2.675409
16,23,18,2.2781441
16,23,19,2.7753992
16,23,20,2.6052778
16,23,21,3.0895724
16,23,22,2.7085726
16,23,23,3.3000617
16,23,24,3.2539113
16,23,25,3.4590845
16,23,26,3.4716518
16,23,27,3.7250812
16,23,28,3.7616923
16,23,29,3.9468703
16,23,30,4.144474
16,23,31,4.2277355
16,24,0,3.0146396
16,24,1,2.8186975
16,24,2,2.918458
16,24,3,2.9102445
16,24,4,2.7805321
16,24,5,2.5739744
16,24,6,2.6621454
16,24,7,2.680651
16,24,8,2.5782213
16,24,9,2.4500165
16,24,10,2.6117766
16,24,11,2.6819718
16,24,12,2.5473838
16,24,13,2.4818985
16,24,14,2.7173584
16,24,15,2.7750897
16,24,16,2.706248
16,24,17,2.6468716
16,24,18,2.9326684
16,24,19,2.975125
16,24,20,2.9661171
16,24,21,2.9412587
16,24,22,3.2365434
16,24,23,3.2931697
16,24,24,3.543842
16,24,25,3.4075634
16,24,26,3.8725846
16,24,27,3.861375
16,24,28,3.90057
16,24,29,3.768553
16,24,30,4.2433786
16,24,31,4.1946726
16,25,0,3.109856
16,25,1,3.1302228
16,25,2,2.88117
16,25,3,2.9209673
16,25,4,2.8495042
16,25,5,2.8634694
16,25,6,2.6174037
16,25,7,2.6984522
16,25,8,2.683829
16,25,9,2.7471962
16,25,10,2.6061106
16,25,11,2.7000823
16,25,12,2.6322997
16,25,13,2.7583823
16,25,14,2.6558886
16,25,15,2.867158
16,25,16,2.749625
16,25,17,2.958324
16,25,18,2.829112
16,25,19,3.0775251
16,25,20,2.9984386
16,25,21,3.2433553
16,25,22,3.2043781
16,25,23,3.3977268
16,25,24,3.5583131
16,25,25,3.7763114
16,25,26,3.8003814
16,25,27,3.99647
16,25,28,3.8775458
16,25,29,4.106387
16,25,30,4.222885
16,25,31,4.4100103
16,26,0,3.175841
16,26,1,3.0014908
16,26,2,3.1442432
16,26,3,2.9531772
16,26,4,2.930021
16,26,5,2.7555614
16,26,6,2.8942719
16,26,7,2.739779
16,26,8,2.7700403
16,26,9,2.6264672
16,26,10,2.8733153
16,26,11,2.703705
16,26,12,2.7231472
16,26,13,2.701194
16,26,14,2.9482515
16,26,15,2.9228191
16,26,16,2.8591158
16,26,17,2.909604
16,26,18,3.0833225
16,26,19,3.015228
16,26,20,3.161729
16,26,21,3.2697406
16,26,22,3.38828
16,26,23,3.4775732
16,26,24,3.6934924
16,26,25,3.8911517
16,26,26,3.8600051
16,26,27,3.998949
16,26,28,4.112972
16,26,29,4.300723
16,26,30,4.1957207
16,26,31,4.374955
16,27,0,3.3175397
16,27,1,3.2421122
16,27,2,3.1716337
16,27,3,3.1515288
16,27,4,3.0327296
16,27,5,2.9809039
16,27,6,2.9476304
16,27,7,2.9000216
16,27,8,2.881734
16,27,9,2.91507
16,27,10,2.8779132
16,27,11,2.9551506
16,27,12,2.8846729
16,27,13,2.9943912
16,27,14,2.9891417
16,27,15,3.1475809
16,27,16,3.019573
16,27,17,3.127457
16,27,18,3.0811675
16,27,19,3.323045
16,27,20,3.3189135
16,27,21,3.505074
16,27,22,3.4899452
16,27,23,3.7105966
16,27,24,3.8472273
16,27,25,4.0122895
16,27,26,4.105174
16,27,27,4.174293
16,27,28,4.1836567
16,27,29,4.4136057
16,27,30,4.4600477
16,27,31,4.5207043
16,28,0,3.354396
16,28,1,3.1649551
16,28,2,3.4210925
16,28,3,3.3386586
16,28,4,3.2869282
16,28,5,3.1045904
16,28,6,3.265405
16,28,7,3.2941973
16,28,8,3.0476744
16,28,9,2.920449
16,28,10,3.2092016
16,28,11,3.2260573
16,28,12,3.0225427
16,28,13,2.948616
16,28,14,3.1738362
16,28,15,3.2737455
16,28,16,3.2313323
16,28,17,3.1601512
16,28,18,3.442525
16,28,19,3.4958766
16,28,20,3.357483
16,28,21,3.2796352
16,28,22,3.6273968
16,28,23,3.6347604
16,28,24,3.8975034
16,28,25,3.7720063
16,28,26,4.1606607
16,28,27,4.217641
16,28,28,4.271158
16,28,29,4.1456413
16,28,30,4.592889
16,28,31,4.627367
16,29,0,3.4003172
16,29,1,3.509813
16,29,2,3.3716958
16,29,3,3.3900747
16,29,4,3.3926826
16,29,5,3.4539096
16,29,6,3.2605379
16,29,7,3.3387887
16,29,8,3.119176
16,29,9,3.2729378
16,29,10,3.1520095
16,29,11,3.3218744
16,29,12,3.180699
16,29,13,3.293426
16,29,14,3.1810493
16,29,15,3.3247156
16,29,16,3.283875
16,29,17,3.495274
16,29,18,3.4477425
16,29,19,3.5658574
16,29,20,3.4293451
16,29,21,3.620358
16,29,22,3.5925448
16,29,23,3.8229375
16,29,24,3.8827062
16,29,25,4.1404753
16,29,26,4.209331
16,29,27,4.2768965
16,29,28,4.259531
16,29,29,4.5571375
16,29,30,4.6119566
16,29,31,4.784587
16,30,0,3.686112
16,30,1,3.6415522
16,30,2,3.524395
16,30,3,3.5179954
16,30,4,3.5471807
16,30,5,3.5034306
16,30,6,3.4723983
16,30,7,3.4262202
16,30,8,3.251273
16,30,9,3.332875
16,30,10,3.3942637
16,30,11,3.4099164
16,30,12,3.2539687
16,30,13,3.351865
16,30,14,3.3764124
16,30,15,3.4489927
16,30,16,3.4249816
16,30,17,3.5312371
16,30,18,3.6188478
16,30,19,3.7138944
16,30,20,3.5575492
16,30,21,3.8128326
16,30,22,3.7309732
16,30,23,3.8709042
16,30,24,4.1328998
16,30,25,4.2840185
16,30,26,4.2052455
16,30,27,4.4253693
16,30,28,4.4962053
16,30,29,4.699399
16,30,30,4.6557474
16,30,31,4.8740873
16,31,0,3.7845316
16,31,1,3.8642077
16,31,2,3.7443397
16,31,3,3.6091998
16,31,4,3.6724062
16,31,5,3.6885178
16,31,6,3.66582
16,31,7,3.5821726
16,31,8,3.4480512
16,31,9,3.5639184
16,31,10,3.4942617
16,31,11,3.6280124
16,31,12,3.4568021
16,31,13,3.556729
16,31,14,3.5873265
16,31,15,3.6522129
16,31,16,3.6353939
16,31,17,3.777203
16,31,18,3.7573292
16,31,19,3.936901
16,31,20,3.7624795
16,31,21,3.9240415
16,31,22,3.9694648
16,31,23,4.072489
16,31,24,4.254421
16,31,25,4.4251385
16,31,26,4.5691833
16,31,27,4.523096
16,31,28,4.559819
16,31,29,4.8084965
16,31,30,5.0013266
16,31,31,4.990367
17,0,0,2.4774501
17,0,1,2.2733386
17,0,2,2.28934
17,0,3,2.2523482
17,0,4,2.0698311
17,0,5,1.8943312
17,0,6,1.8944635
17,0,7,1.8982227
17,0,8,1.9296465
17,0,9,1.7570134
17,0,10,1.9479182
17,0,11,2.0327363
17,0,12,2.1369586
17,0,13,1.9478014
17,0,14,2.218441
17,0,15,2.260752
17,0,16,2.3940916
17,0,17,2.277112
17,0,18,2.6312306
17,0,19,2.770339
17,0,20,2.7332358
17,0,21,2.7488585
17,0,22,2.988629
17,0,23,3.1540663
17,0,24,3.1303322
17,0,25,3.2610862
17,0,26,3.4468877
17,0,27,3.6306503
17,0,28,3.654135
17,0,29,3.8892603
17,0,30,4.0836
17,0,31,4.1946297
17,1,0,2.2663915
17,1,1,2.0930972
17,1,2,1.9629864
17,1,3,1.9311482
17,1,4,1.8837149
17,1,5,1.7471664
17,1,6,1.5995857
17,1,7,1.6289058
17,1,8,1.7863698
17,1,9,1.6353083
17,1,10,1.6244986
17,1,11,1.7043738
17,1,12,1.8823223
17,1,13,1.7988873
17,1,14,1.9040914
17,1,15,1.9816434
17,1,16,2.19352
17,1,17,2.150324
17,1,18,2.4140892
17,1,19,2.494164
17,1,20,2.6090946
17,1,21,2.646879
17,1,22,2.8575704
17,1,23,3.0343738
17,1,24,3.1137578
17,1,25,3.1791563
17,1,26,3.3994648
17,1,27,3.5675566
17,1,28,3.7119036
17,1,29,3.7646406
17,1,30,4.0288925
17,1,31,4.2536497
17,2,0,2.055635
17,2,1,2.0621166
17,2,2,1.8840092
17,2,3,1.8666569
17,2,4,1.6886867
17,2,5,1.6991196
17,2,6,1.5018735
17,2,7,1.4588997
17,2,8,1.542732
17,2,9,1.6018009
17,2,10,1.5065447
17,2,11,1.5424142
17,2,12,1.712688
17,2,13,1.7577761
17,2,14,1.7288717
17,2,15,1.781809
17,2,16,2.0814896
17,2,17,2.1532974
17,2,18,2.3063085
17,2,19,2.377072
17,2,20,2.4936607
17,2,21,2.542395
17,2,22,2.812603
17,2,23,2.8701513
17,2,24,3.099509
17,2,25,3.1374266
17,2,26,3.351529
17,2,27,3.4396775
17,2,28,3.71037
17,2,29,3.8053646
17,2,30,3.926728
17,2,31,4.049943
17,3,0,2.0416996
17,3,1,1.9924692
17,3,2,1.87873
17,3,3,1.8078349
17,3,4,1.6776909
17,3,5,1.5610639
17,3,6,1.4888713
17,3,7,1.4343326
17,3,8,1.5612725
17,3,9,1.5286436
17,3,10,1.4770626
17,3,11,1.5442425
17,3,12,1.6696674
17,3,13,1.7007086
17,3,14,1.7374144
17,3,15,1.7447146
17,3,16,1.9778408
17,3,17,2.2652628
17,3,18,2.2175922
17,3,19,2.3835793
17,3,20,2.400678
17,3,21,2.5506856
17,3,22,2.7450202
17,3,23,2.8884518
17,3,24,3.0426438
17,3,25,3.1648912
17,3,26,3.3339093
17,3,27,3.5079887
17,3,28,3.759013
17,3,29,3.7949543
17,3,30,4.0233994
17,3,31,4.152271
17,4,0,1.869394
17,4,1,1.741019
17,4,2,1.6637415
17,4,3,1.6934502
17,4,4,1.5500982
17,4,5,1.4290942
17,4,6,1.415918
17,4,7,1.4961329
17,4,8,1.2637817
17,4,9,1.1748819
17,4,10,1.2892202
17,4,11,1.4024441
17,4,12,1.4526367
17,4,13,1.326268
17,4,14,1.548623
17,4,15,1.7413888
17,4,16,1.8845453
17,4,17,1.7733095
17,4,18,2.112432
17,4,19,2.2951887
17,4,20,2.3317964
17,4,21,2.3317986
17,4,22,2.6504905
17,4,23,2.8573337
17,4,24,2.7948947
17,4,25,3.0066516
17,4,26,3.144816
17,4,27,3.3563411
17,4,28,3.4494588
17,4,29,3.6935925
17,4,30,3.9030619
17,4,31,4.084014
17,5,0,1.7321061
17,5,1,1.6495934
17,5,2,1.4361875
17,5,3,1.4308085
17,5,4,1.4259465
17,5,5,1.3701774
17,5,6,1.2038593
17,5,7,1.307821
17,5,8,1.117444
17,5,9,1.1217437
17,5,10,1.0754101
17,5,11,1.2324855
17,5,12,1.2998154
17,5,13,1.2824535
17,5,14,1.3038511
17,5,15,1.5280626
17,5,16,1.6626841
17,5,17,1.6884457
17,5,18,1.8646058
17,5,19,2.0114532
17,5,20,2.1953344
17,5,21,2.229054
17,5,22,2.4505494
17,5,23,2.635386
17,5,24,2.8654795
17,5,25,2.94504
17,5,26,3.1095307
17,5,27,3.2973113
17,5,28,3.5214503
17,5,29,3.5756886
17,5,30,3.7875798
17,5,31,4.113037
17,6,0,1.6162394
17,6,1,1.634831
17,6,2,1.4863235
17,6,3,1.3974458
17,6,4,1.3618122
17,6,5,1.4134425
17,6,6,1.2667984
17,6,7,1.222105
17,6,8,0.99360085
17,6,9,1.0623384
17,6,10,1.0299093
17,6,11,1.0642446
17,6,12,1.2050261
17,6,13,1.2978941
17,6,14,1.343128
17,6,15,1.3558578
17,6,16,1.6973326
17,6,17,1.8066893
17,6,18,1.9228349
17,6,19,2.0280097
17,6,20,2.1298923
17,6,21,2.2122474
17,6,22,2.456972
17,6,23,2.516851
17,6,24,2.915759
17,6,25,2.9520097
17,6,26,3.0938659
17,6,27,3.1883562
17,6,28,3.546299
17,6,29,3.671741
17,6,30,3.759398
17,6,31,3.8964055
17,7,0,1.6640033
17,7,1,1.5243936
17,7,2,1.4263417
17,7,3,1.4144119
17,7,4,1.4195998
17,7,5,1.2984577
17,7,6,1.2259722
17,7,7,1.2413044
17,7,8,1.0632424
17,7,9,0.9862088
17,7,10,0.9816933
17,7,11,1.0107658
17,7,12,1.2624613
17,7,13,1.2515254
17,7,14,1.2586176
17,7,15,1.4075361
17,7,16,1.7441747
17,7,17,1.8695611
17,7,18,1.8680415
17,7,19,2.0382864
17,7,20,2.0173604
17,7,21,2.2930315
17,7,22,2.335285
17,7,23,2.5743475
17,7,24,2.9200838
17,7,25,2.9734168
17,7,26,3.0927866
17,7,27,3.2198007
17,7,28,3.6430693
17,7,29,3.6389804
17,7,30,3.8532677
17,7,31,4.0274363
17,8,0,1.5699697
17,8,1,1.4568022
17,8,2,1.3411754
17,8,3,1.4655701
17,8,4,1.1655118
17,8,5,1.0797931
17,8,6,1.053003
17,8,7,1.120498
17,8,8,1.0232469
17,8,9,0.9640785
17,8,10,1.0522158
17,8,11,1.1562053
17,8,12,1.2067418
17,8,13,1.1199307
17,8,14,1.2329547
17,8,15,1.4534916
17,8,16,1.6979902
17,8,17,1.5948536
17,8,18,1.8108891
17,8,19,2.1224422
17,8,20,2.1646347
17,8,21,2.0234885
17,8,22,2.1662612
17,8,23,2.6328974
17,8,24,2.782027
17,8,25,2.8427613
17,8,26,3.002351
17,8,27,3.2766767
17,8,28,3.2177413
17,8,29,3.4241388
17,8,30,3.6549742
17,8,31,3.8569462
17,9,0,1.5367552
17,9,1,1.3634822
17,9,2,1.1332779
17,9,3,1.2598494
17,9,4,1.1276848
17,9,5,1.0043619
17,9,6,0.8695714
17,9,7,1.0232171
17,9,8,0.9742235
17,9,9,0.89230096
17,9,10,0.8692142
17,9,11,0.9837841
17,9,12,1.0539516
17,9,13,1.0167506
17,9,14,1.0574013
17,9,15,1.2856026
17,9,16,1.6270833
17,9,17,1.4918222
17,9,18,1.5154165
17,9,19,1.8947166
17,9,20,1.9570256
17,9,21,1.7915461
17,9,22,1.8603395
17,9,23,2.3764038
17,9,24,2.7493334
17,9,25,2.7567751
17,9,26,2.9311647
17,9,27,3.208266
17,9,28,3.2422333
17,9,29,3.349002
17,9,30,3.5683165
17,9,31,3.9693396
17,10,0,1.511367
17,10,1,1.5736257
17,10,2,1.2998832
17,10,3,1.2412348
17,10,4,1.1647131
17,10,5,1.1816998
17,10,6,0.93746895
17,10,7,0.93577147
17,10,8,1.0203192
17,10,9,0.9980858
17,10,10,0.9011959
17,10,11,0.91293055
17,10,12,1.1116495
17,10,13,1.0897105
17,10,14,1.2032824
17,10,15,1.2216046
17,10,16,1.6447817
17,10,17,1.6691364
17,10,18,1.67186
17,10,19,1.7197009
17,10,20,2.024005
17,10,21,2.0863729
17,10,22,2.1286566
17,10,23,2.2154853
17,10,24,2.7922096
17,10,25,2.8757432
17,10,26,3.0439868
17,10,27,3.1214888
17,10,28,3.4016712
17,10,29,3.4599338
17,10,30,3.5964806
17,10,31,3.7219393
17,11,0,1.6306235
17,11,1,1.4473757
17,11,2,1.2697412
17,11,3,1.2641178
17,11,4,1.2096643
17,11,5,1.0722046
17,11,6,0.94262445
17,11,7,0.9037684
17,11,8,0.9844785
17,11,9,0.84700704
17,11,10,0.8980487
17,11,11,0.9560338
17,11,12,1.0587296
17,11,13,1.040869
17,11,14,1.1785755
17,11,15,1.308708
17,11,16,1.6631945
17,11,17,1.6100799
17,11,18,1.7118435
17,11,19,1.7691573
17,11,20,2.058658
17,11,21,2.0431004
17,11,22,2.1948652
17,11,23,2.2900672
17,11,24,2.8295798
17,11,25,2.8595178
17,11,26,3.0225894
17,11,27,3.1859488
17,11,28,3.4297152
17,11,29,3.4638546
17,11,30,3.6643395
17,11,31,3.8142037
17,12,0,1.6677493
17,12,1,1.5726054
17,12,2,1.4019839
17,12,3,1.5188036
17,12,4,1.1734917
17,12,5,1.1100285
17,12,6,1.0182595
17,12,7,1.1377702
17,12,8,0.98370874
17,12,9,0.95414084
17,12,10,0.9631295
17,12,11,1.0968623
17,12,12,1.187099
17,12,13,1.1141241
17,12,14,1.268976
17,12,15,1.5459505
17,12,16,1.6196703
17,12,17,1.5783092
17,12,18,1.7049369
17,12,19,2.0286622
17,12,20,2.2141366
17,12,21,2.0734472
17,12,22,2.2671793
17,12,23,2.7669687
17,12,24,2.6972992
17,12,25,2.8611598
17,12,26,2.9704452
17,12,27,3.3124049
17,12,28,3.1510558
17,12,29,3.3937128
17,12,30,3.590617
17,12,31,3.8382843
17,13,0,1.6103008
17,13,1,1.5055058
17,13,2,1.2317284
17,13,3,1.3356019
17,13,4,1.1284184
17,13,5,1.0623256
17,13,6,0.8897979
17,13,7,1.022242
17,13,8,0.940025
17,13,9,0.87524194
17,13,10,0.7857808
17,13,11,1.017341
17,13,12,1.0658424
17,13,13,1.0329518
17,13,14,1.0987635
17,13,15,1.4065751
17,13,16,1.5490432
17,13,17,1.4390721
17,13,18,1.3843362
17,13,19,1.9379221
17,13,20,2.0280654
17,13,21,1.8948467
17,13,22,1.9250356
17,13,23,2.526715
17,13,24,2.721163
17,13,25,2.7839978
17,13,26,2.8838542
17,13,27,3.2091186
17,13,28,3.2326596
17,13,29,3.317942
17,13,30,3.4871788
17,13,31,3.874232
17,14,0,1.6383958
17,14,1,1.6968302
17,14,2,1.4669471
17,14,3,1.3914706
17,14,4,1.2380687
17,14,5,1.2932165
17,14,6,1.0774684
17,14,7,1.0378016
17,14,8,1.0031222
17,14,9,1.0336357
17,14,10,0.9345971
17,14,11,1.0094728
17,14,12,1.2070694
17,14,13,1.2298882
17,14,14,1.3011585
17,14,15,1.3697835
17,14,16,1.6124986
17,14,17,1.737028
17,14,18,1.8137047
17,14,19,1.8982308
17,14,20,2.0997057
17,14,21,2.1915889
17,14,22,2.376806
17,14,23,2.4520526
17,14,24,2.8340344
17,14,25,2.9329736
17,14,26,3.0723314
17,14,27,3.223237
17,14,28,3.3388038
17,14,29,3.4817019
17,14,30,3.593385
17,14,31,3.7433903
17,15,0,1.7611833
17,15,1,1.5948894
17,15,2,1.4233423
17,15,3,1.4314162
17,15,4,1.3440195
17,15,5,1.1913273
17,15,6,1.0375781
17,15,7,1.071101
17,15,8,1.0550323
17,15,9,0.9705714
17,15,10,0.97253466
17,15,11,0.98791885
17,15,12,1.2125576
17,15,13,1.2548447
17,15,14,1.2991368
17,15,15,1.4136373
17,15,16,1.7765238
17,15,17,1.7613223
17,15,18,1.8511832
17,15,19,1.9805378
17,15,20,2.1535635
17,15,21,2.23462
17,15,22,2.3945403
17,15,23,2.5681045
17,15,24,2.9309635
17,15,25,2.9109821
17,15,26,3.1136847
17,15,27,3.2523396
17,15,28,3.4712973
17,15,29,3.4464302
17,15,30,3.6860886
17,15,31,3.8756073
17,16,0,1.9202993
17,16,1,1.8143833
17,16,2,1.7197562
17,16,3,1.8682513
17,16,4,1.589229
17,16,5,1.5187938
17,16,6,1.3641591
17,16,7,1.5861073
17,16,8,1.5710056
17,16,9,1.506079
17,16,10,1.5561484
17,16,11,1.8308765
17,16,12,1.7615242
17,16,13,1.6793584
17,16,14,1.7155915
17,16,15,2.0985954
17,16,16,1.9649465
17,16,17,1.8779242
17,16,18,2.033267
17,16,19,2.445064
17,16,20,2.2866745
17,16,21,2.1308932
17,16,22,2.276781
17,16,23,2.8325863
17,16,24,2.9337518
17,16,25,2.9368823
17,16,26,3.074138
17,16,27,3.3922684
17,16,28,3.332832
17,16,29,3.4810987
17,16,30,3.7214837
17,16,31,3.9452696
17,17,0,1.8507632
17,17,1,1.7214038
17,17,2,1.5573037
17,17,3,1.6433738
17,17,4,1.5522195
17,17,5,1.4328154
17,17,6,1.2356387
17,17,7,1.3734248
17,17,8,1.61747
17,17,9,1.3976318
17,17,10,1.3625461
17,17,11,1.5734093
17,17,12,1.718455
17,17,13,1.511079
17,17,14,1.5185367
17,17,15,1.8375708
17,17,16,1.9637134
17,17,17,1.7513406
17,17,18,1.7739038
17,17,19,2.17457
17,17,20,2.146011
17,17,21,1.993556
17,17,22,2.042337
17,17,23,2.5351624
17,17,24,2.8445106
17,17,25,2.8324232
17,17,26,2.9885983
17,17,27,3.3400204
17,17,28,3.2945447
17,17,29,3.3958783
17,17,30,3.6065955
17,17,31,4.048499
17,18,0,2.045421
17,18,1,2.0957437
17,18,2,1.9336334
17,18,3,1.8378884
17,18,4,1.7205237
17,18,5,1.7898691
17,18,6,1.6012346
17,18,7,1.5280771
17,18,8,1.6944926
17,18,9,1.7065315
17,18,10,1.5776535
17,18,11,1.5188498
17,18,12,1.8546704
17,18,13,1.8718472
17,18,14,1.7776555
17,18,15,1.7568125
17,18,16,2.1353383
17,18,17,2.2315204
17,18,18,2.1937213
17,18,19,2.1626875
17,18,20,2.3844094
17,18,21,2.5142977
17,18,22,2.4711814
17,18,23,2.562989
17,18,24,2.9916992
17,18,25,3.0630677
17,18,26,3.221892
17,18,27,3.3271077
17,18,28,3.5365238
17,18,29,3.5618064
17,18,30,3.712396
17,18,31,3.884172
17,19,0,2.160407
17,19,1,2.0698006
17,19,2,1.8713692
17,19,3,1.8887846
17,19,4,1.8788198
17,19,5,1.6907682
17,19,6,1.5410798
17,19,7,1.6150546
17,19,8,1.7696097
17,19,9,1.5956752
17,19,10,1.5777364
17,19,11,1.6070727
17,19,12,1.9016318
17,19,13,1.7811052
17,19,14,1.7924899
17,19,15,1.854089
17,19,16,2.2890375
17,19,17,2.1422625
17,19,18,2.1857233
17,19,19,2.3061454
17,19,20,2.5160708
17,19,21,2.4287047
17,19,22,2.5382576
17,19,23,2.6701834
17,19,24,3.026878
17,19,25,3.0716136
17,19,26,3.2565935
17,19,27,3.4085946
17,19,28,3.4899158
17,19,29,3.6191778
17,19,30,3.795784
17,19,31,3.9902115
17,20,0,2.4379926
17,20,1,2.3495324
17,20,2,2.269706
17,20,3,2.3319695
17,20,4,2.0886545
17,20,5,2.0064225
17,20,6,1.9250611
17,20,7,2.1124768
17,20,8,1.8130741
17,20,9,1.7572837
17,20,10,1.7275041
17,20,11,2.064169
17,20,12,2.095976
17,20,13,1.9824855
17,20,14,2.043057
17,20,15,2.522336
17,20,16,2.205137
17,20,17,2.1127276
17,20,18,2.2736259
17,20,19,2.7098806
17,20,20,2.5847902
17,20,21,2.4121332
17,20,22,2.5467424
17,20,23,3.1324487
17,20,24,3.1245375
17,20,25,3.2582397
17,20,26,3.3616943
17,20,27,3.696831
17,20,28,3.5104783
17,20,29,3.7037165
17,20,30,3.8516903
17,20,31,4.093939
17,21,0,2.3072016
17,21,1,2.2395995
17,21,2,2.0734568
17,21,3,2.1505527
17,21,4,1.9856992
17,21,5,1.9077758
17,21,6,1.7850863
17,21,7,1.8977079
17,21,8,1.7816387
17,21,9,1.624292
17,21,10,1.4784224
17,21,11,1.8903346
17,21,12,2.0204766
17,21,13,1.8245099
17,21,14,1.8376404
17,21,15,2.1868286
17,21,16,2.1106906
17,21,17,1.9406497
17,21,18,1.9492451
17,21,19,2.4897249
17,21,20,2.4086032
17,21,21,2.25585
17,21,22,2.2601025
17,21,23,2.7979047
17,21,24,3.1026797
17,21,25,3.1398654
17,21,26,3.2636373
17,21,27,3.6414773
17,21,28,3.5478802
17,21,29,3.675652
17,21,30,3.804621
17,21,31,4.170283
17,22,0,2.5404556
17,22,1,2.6265302
17,22,2,2.518242
17,22,3,2.4520226
17,22,4,2.3146849
17,22,5,2.3876102
17,22,6,2.3158762
17,22,7,2.2166986
17,22,8,1.9295574
17,22,9,2.0588982
17,22,10,1.9226104
17,22,11,2.0012164
17,22,12,2.2035308
17,22,13,2.2736197
17,22,14,2.2574308
17,22,15,2.2765563
17,22,16,2.240519
17,22,17,2.4010997
17,22,18,2.3995364
17,22,19,2.5084085
17,22,20,2.644884
17,22,21,2.8090773
17,22,22,2.8264763
17,22,23,2.9513762
17,22,24,3.2520263
17,22,25,3.3419461
17,22,26,3.5062335
17,22,27,3.6573975
17,22,28,3.7067647
17,22,29,3.8459702
17,22,30,3.9694185
17,22,31,4.136981
17,23,0,2.5965948
17,23,1,2.6535366
17,23,2,2.4397922
17,23,3,2.4507687
17,23,4,2.4185705
17,23,5,2.4081333
17,23,6,2.2119412
17,23,7,2.2921522
17,23,8,2.087798
17,23,9,1.9895484
17,23,10,1.9889072
17,23,11,2.0549157
17,23,12,2.283121
17,23,13,2.1978173
17,23,14,2.282459
17,23,15,2.409736
17,23,16,2.4222348
17,23,17,2.3830228
17,23,18,2.4857342
17,23,19,2.5868466
17,23,20,2.7859163
17,23,21,2.7685535
17,23,22,2.9014964
17,23,23,3.0746706
17,23,24,3.2912953
17,23,25,3.3453674
17,23,26,3.574216
17,23,27,3.726368
17,23,28,3.8531687
17,23,29,3.871688
17,23,30,4.1103506
17,23,31,4.286172
17,24,0,3.0475268
17,24,1,3.1350617
17,24,2,2.9720984
17,24,3,3.0526037
17,24,4,2.7904706
17,24,5,2.8590424
17,24,6,2.7173643
17,24,7,2.8332984
17,24,8,2.6778278
17,24,9,2.6601584
17,24,10,2.6598148
17,24,11,2.9169786
17,24,12,2.6303766
17,24,13,2.681873
17,24,14,2.771836
17,24,15,3.0243888
17,24,16,2.822358
17,24,17,2.8173254
17,24,18,2.8850596
17,24,19,3.1880727
17,24,20,3.0388262
17,24,21,3.1345391
17,24,22,3.2367463
17,24,23,3.5095146
17,24,24,3.538172
17,24,25,3.7006795
17,24,26,3.8429053
17,24,27,4.03298
17,24,28,3.882121
17,24,29,4.120636
17,24,30,4.29953
17,24,31,4.4278727
17,25,0,3.105233
17,25,1,3.0456767
17,25,2,2.9668286
17,25,3,3.033887
17,25,4,2.8325808
17,25,5,2.8117368
17,25,6,2.7332273
17,25,7,2.7974327
17,25,8,2.6272233
17,25,9,2.610423
17,25,10,2.6248477
17,25,11,2.8168504
17,25,12,2.6318827
17,25,13,2.6278555
17,25,14,2.7098327
17,25,15,2.9705462
17,25,16,2.773294
17,25,17,2.7506032
17,25,18,2.835385
17,25,19,3.154924
17,25,20,3.0432851
17,25,21,3.0959613
17,25,22,3.2013624
17,25,23,3.527947
17,25,24,3.5660675
17,25,25,3.6531858
17,25,26,3.795466
17,25,27,4.1921773
17,25,28,3.9211328
17,25,29,4.092326
17,25,30,4.301051
17,25,31,4.682295
17,26,0,3.2812717
17,26,1,3.3072736
17,26,2,3.2736776
17,26,3,3.2094095
17,26,4,3.023221
17,26,5,3.0695732
17,26,6,3.0156598
17,26,7,2.9930646
17,26,8,2.9073687
17,26,9,2.9238043
17,26,10,2.9848912
17,26,11,2.9976504
17,26,12,2.882678
17,26,13,2.9366624
17,26,14,2.9833627
17,26,15,3.1197307
17,26,16,2.9834948
17,26,17,3.029867
17,26,18,3.1506066
17,26,19,3.255246
17,26,20,3.3210123
17,26,21,3.3486748
17,26,22,3.442687
17,26,23,3.6353366
17,26,24,3.8375392
17,26,25,3.8390594
17,26,26,3.91637
17,26,27,4.012289
17,26,28,4.2461095
17,26,29,4.213601
17,26,30,4.264332
17,26,31,4.3923225
17,27,0,3.3465831
17,27,1,3.3102577
17,27,2,3.2713516
